year,month,festival_name,refined_festival_name
2020,11,평소보다 많은 인파에 축제,축제
2020,11,국내 최대 할인 축제,국내 최대 할인 축제
2021,1,또한 세계적인 축제,축제
2021,1,상황을 고려해 지역 축제,지역 축제
2021,1,상황을 고려해 지역 축제,지역 축제
2021,1,인해 화천산천어축제,화천 산천어 축제
2021,1,또한 세계적인 축제,축제
2021,2,사회적 거리두기로 취소된 도내 각종 겨울 축제,도내 각종 겨울 축제
2021,2,김광연 기자 미국을 넘어 글로벌 최대 스포츠 축제,글로벌 최대 스포츠 축제
2021,2,화천군은 화천산천어축제,화천 산천어 축제
2021,3,비대면 축제,축제
2021,4,다양한 프로모션을 통해 미국의 블랙프라이데이와 중국의 광군제에 버금가는 쇼핑 축제,쇼핑 축제
2021,4,홈팬들 앞에서 삼성을 꺾고 축제,축제
2021,5,어린이날 맞아 비대면 대축제,축제
2021,6,포항 불빛축제,포항 불빛 축제
2021,6,곡성장미축제,곡성 장미 축제
2021,6,대한민국발레축제,대한민국 발레 축제
2021,7,국민적 축제,축제
2021,7,지역축제,지역 축제
2021,7,커피축제,커피 축제
2021,7,중국 전역 축제,중국 전역 축제
2021,8,화합을 도모하는 세계적인 스포츠 축제,스포츠 축제
2021,8,대한축구협회 등에 따르면 전국 축구 꿈나무들의 축제,축제
2021,8,스포츠 축제,스포츠 축제
2021,8,연속 문화관광축제,연속 문화 관광 축제
2021,9,쏘며 환호 아프간은 축제,축제
2021,9,이 시국 뚫고 열린 젊은 예술인 축제,예술인 축제
2021,9,산청한방약초축제,산청 한방약 초 축제
2021,9,대학 축제,대학 축제
2021,10,청도 소싸움경기장 일원에서 개최 예정이었던 개막식과 각종 공연은 실내무대로 옮겨 축제,축제
2021,10,정읍천 빛축제,빛 축제
2021,10,서울세계도시문화축제,문화 축제
2021,10,울산옹기축제,울산 옹기 축제
2021,11,쇼핑 축제,쇼핑 축제
2021,12,앞으로 주민들의 여가생활 활성화 및 효석문화제와 연계한 다양한 문화축제,여가 생활 활성화
2021,12,인천 송도에 있는 겐트대학 벨기에문화축제,겐트 대학 벨기에 문화 축제
2021,12,결국 경기 후 축제,경기 후 축제
2021,12,울산전 승리를 통해 얻은 축제,축제
2022,1,진행된 글로벌 음악축제,글로벌 음악 축제
2022,1,진행된 글로벌 음악축제,글로벌 음악 축제
2022,2,위한 수산물 소비촉진 행사와 수산물축제,수산물 축제
2022,2,경기관광축제,경기 관광 축제
2022,2,주최하는 축제,축제
2022,3,레저축제,레저 축제
2022,4,조용한 축제,축제
2022,5,경기정원문화 박람회,경기 정원 문화 박람회
2022,5,그러나 축제,축제
2022,5,공식 트위치 채널과 경기콘텐츠진흥원 유튜브를 통해 축제,통해 축제
2022,5,페스티벌 공식 트위치 채널과 경기콘텐츠진흥원 유튜브를 통해 축제,통해 축제
2022,5,페스티벌 공식 트위치 채널과 경기콘텐츠진흥원 유튜브를 통해 축제,통해 축제
2022,6,문화예술 대축제,축제
2022,6,수원 경기상상캠퍼스에서 환경축제,환경 축제
2022,6,만에 오프라인으로 진행되는 성소수자 축제 서울퀴어문화축제,성소수자 축제 서울 퀴어 문화 축제
2022,7,예천곤충축제,곤충 축제
2022,7,서울 롯데콘서트홀 여름 음악축제,서울 롯데 콘서트홀 여름 음악 축제
2022,7,시흥갯골축제,시흥 갯골 축제
2022,8,관광지와 축제,축제
2022,8,홍천 찰옥수수축제,홍천 찰옥수수 축제
2022,9,반려동물 축제,반려동물 축제
2022,10,또 가을축제,또 가을 축제
2022,10,부천만화축제,부천 만화 축제
2022,10,만의 가을축제,가을 축제
2022,10,돌며 문화축제,문화 축제
2022,10,세계문화 축제,세계 문화 축제
2022,11,반면 일상 회복 분위기 속 각종 축제,반면 일상 회복 분위기 속 각종 축제
2022,11,이태원 핼러윈 축제,이태원 핼러윈 축제
2022,12,추앙받으며 축제,축제
2022,12,안산국제거리극축제,축제
2023,2,서울신문이 불가피하게 지방자치단체장 기사를 실을 수밖에 없다면 단순 홍보가 아니라 지역 축제,지역 축제
2023,2,마을 축제,마을 축제
2023,2,송파소방서 등 관계기관과 함께 사전에 지역축제,지역 축제
2023,3,이상의 참가자 및 동반자의 방문이 예상되는 가운데 대회 조직위원회 위원장을 맡은 김관영 전북도지사는 생활체육 경기에 지역축제,참가자
2023,3,봄꽃 축제,봄꽃 축제
2023,3,우수 지역축제,우수 지역 축제
2023,4,근처 꽃도 예쁘지만 축제,축제
2023,4,움츠렸던 봄꽃 축제,봄꽃 축제
2023,4,의정부 호원 벚꽃축제,의정부 호원 벚꽃 축제
2023,4,시민들의 환경 축제,환경 축제
2023,5,나폴리 홈구장은 이미 축제,축제
2023,5,관중은 물론 홈구장 주위에 몰려있던 수만명 팬들의 함성까지 뒤엉키며 축제,축제
2023,5,자코모 라스파도리의 코너킥을 마티아스 올리베라가 머리로 받아 넣어 경기장을 축제,축제
2023,6,처음 교향악축제,처음 교 향악 축제
2023,6,처음 교향악축제,처음 교 향악 축제
2023,6,함께 대학 축제,대학 축제
2023,6,국내 최고 모터스포츠 축제,국내 최고 모터스포츠 축제
2023,7,국내 대표 여름축제,국내 대표 여름 축제
2023,7,원신 여름 축제,신 여름 축제
2023,7,거리 축제,거리 축제
2023,7,전장연의 안내에 따르면 서울퀴어문화축제,서울 퀴어 문화 축제
2023,8,괌에서 하루만에 경험하는 마이크로네시아 축제,마이크로네시아 축제
2023,8,남강은 아직도 유등축제,유등 축제
2023,8,평창더위축제,평창 더위 축제
2023,8,클래식 축제,클래식 축제
2023,9,마을 축제,마을 축제
2023,9,문경 호계면 오정축제,문경 호계면 오정 축제
2023,10,연천고려인삼축제,고려인삼 축제
2023,10,기념 축제,기념 축제
2023,10,남도음식문화큰잔치는 글로벌 축제,글로벌 축제
2023,12,청주원도심골목길축제,도심 골목길 축제
2023,12,세계 최대의 쇼핑 축제,쇼핑 축제
2024,1,기념 시민문화축제,기념 시민 문화 축제
2024,2,직접 소통하는 정책축제,정책 축제
2024,2,개막 당시 폭설과 한파로 경기운영에 차질이 우려되기도 했지만 경기관람과 각종 문화축제,각종 문화 축제
2024,2,시리아는 축제,축제
2024,2,벚꽃축제,벚꽃 축제
2024,3,소규모 농촌축제,소규모 농촌 축제
2024,3,빛축제,빛 축제
2024,4,다시 세븐틴 모두가 뭉쳐 축제,축제
2024,4,지역 축제,지역 축제
2024,4,안산국제거리극축제,축제
2024,4,꽃잔디축제,꽃잔디 축제
2024,5,정책 수립 및 축제,정책 수립
2024,5,불꽃축제,불꽃 축제
2024,5,연천 구석기 축제,연천 구석기 축제
2024,5,명의 관람객들이 방문하고 있으며 수원시의 각종 축제,각종 축제
2024,6,문화도시 박람회,문화 도시 박람회
2024,6,계촌클래식축제,계촌 클래식 축제
2024,6,강원도민들의 체육대축제,축제
2024,6,이 축제,이 축제
2024,7,박명수는 축제,축제
2024,8,평창더위축제,평창 더위 축제
2024,8,프랑스 카상드르 보그랑이 여자부 금메달을 차지하면서 센강 주변은 열광한 홈팬들로 축제,축제
2024,9,활천 꽃무릇축제와 부원 뒷고기축제,축제
2024,9,도내에 체전 축제,체전 축제
2024,9,대학 축제,대학 축제
2024,9,포천 축산 그랜드 페스티벌은 포천시가 각종 축제의 효율성을 높이기 위해 마련한 축제,축제
2024,9,비롯해 활천 꽃무릇축제와 부원 뒷고기축제,축제
2024,10,전주비빔밥축제,전주 비빔밥 축제
2024,11,전국한우협회 대구경북도지회 장성대 지회장을 축제,축제
2024,11,음악 축제,음악 축제
2024,11,사과축제,사과 축제
